date;Anemone larvae;Total medusae;Total Siphonophore;Polychaete larvae unidentified;Tomopteris helgolandica;Bryozoa cyphonautes larvae;Gastropod larvae;Limacina retroversa;Bivalvia;Clione;Cephalopoda larvae;Total Echinodermata;Tornaria larvae (Hemichordata) ;Branchiostoma (Cephalochordata) ;Ascidian tadpole;Doliolida;Appendicularia;Total Fish Eggs;Fish larvae ;Cirripede nauplii;Cirripede cyprid;Evadne spp.;Podon spp.;Isopoda;Gammariida;Hyperiida;Cumacea;Mysida;Euphausiid nauplii;Euphausiid calyptopis;Euphausiid furcilia;Euphausiid adult;Total Decapoda;Metridia lucens;Total Acartia clausi;Candacia armata;Centropages chierchiae;Centropages hamatus;Total Centropages typicus ;Isias clavipes;Anomalocera patersoni;Parapontella brevicornis;Labidocera wollastoni;Total Temora longicornis;Temora stylifera;Calanoides carinatus;Total Calanus helgolandicus;Calocalanus spp.;Total Clausocalanus spp. (Calculated);Total Ctenocalanus vanus (Calculated);Total Paracalanus parvus (Calculated);Total Pseudocalanus elongatus (Calculated);Subeucalanus spp.;Microcalanus spp.;Diaixis hibernica;Paraeuchaeta hebes;Scolecithricella spp.;Oithona spp.;Oncaea spp.;Ditrichocorycaeus anglicus;Microsetella sp;Euterpina acutifrons;Goniopsyllus clausi;Harpacticoid unidentified;Siphonostomatoida;Copepod nauplii
2011-07-11;0;164.378947368421;94.1473684210526;70.7368421052632;0;7.57894736842105;0;22.7368421052632;5.72631578947368;0;0;440.252631578947;1.01052631578947;0;0;0;45.4736842105263;2.35789473684211;0.168421052631579;7.57894736842105;0;0;2.02105263157895;0;0.336842105263158;0;0;0;0;0;0.336842105263158;0;37.0526315789474;5.05263157894737;12.8;0.505263157894737;0;0;0.673684210526316;0;0;0;0;0.842105263157895;0;0;29.4736842105263;0;0;0;11.1365427787478;135.726615115989;0;0;0;0;0;48;15.1578947368421;0.673684210526316;0;12.6315789473684;0.168421052631579;0;0;7.57894736842105
2011-07-19;0;101.557894736842;90.9473684210526;70.7368421052632;0;15.1578947368421;0;60.6315789473684;20.2105263157895;0;0;60.6315789473684;0;0;0;0;293.052631578947;3.36842105263158;1.17894736842105;106.105263157895;0;5.05263157894737;15.1578947368421;0.168421052631579;3.36842105263158;0;0;0;0;0;0;0;13.8105263157895;0;21.0526315789474;0;0;0;0.168421052631579;0;0;0;0;6.06315789473684;0;0;51.5368421052632;0;0;0;6.81006864988558;306.453089244851;0;0;0;0;0;247.578947368421;55.5789473684211;30.3157894736842;0;5.05263157894737;0;5.05263157894737;0;30.3157894736842
2011-07-25;0;190.147368421053;157.978947368421;1.01052631578947;0;7.41052631578947;25.2631578947368;25.9368421052632;2.69473684210526;0;0;89.4315789473684;0;1.68421052631579;0;0;454.736842105263;7.41052631578947;1.68421052631579;88.4210526315789;0;0;0.336842105263158;0;2.35789473684211;0;0;0;0;0.336842105263158;0;0;48.1684210526316;0;63.1578947368421;0;0;0;0.336842105263158;0;0;0;0;37.8947368421053;0;0;152.926315789474;0;0;0;55.9398496240601;335.639097744361;0;0;0;0;0;492.631578947368;0;12.9684210526316;0;12.6315789473684;0;0;0;328.421052631579
2011-08-01;0;231.073684210526;117.389473684211;126.315789473684;0.673684210526316;240;37.8947368421053;126.315789473684;37.8947368421053;0;0;1101.76842105263;0;0;0;0;378.947368421053;5.72631578947368;1.01052631578947;88.4210526315789;25.2631578947368;12.9684210526316;50.5263157894737;0;1.34736842105263;0;0;0;0;0;0;0;34.8631578947368;0;277.894736842105;0;0;0;44.2947368421053;0;0;0;0;720;0;0;178.189473684211;0;0;0;151.578947368421;202.105263157895;0;0;0;0;0;277.894736842105;50.5263157894737;227.368421052632;0;88.4210526315789;37.8947368421053;0;0;303.157894736842
2011-08-08;0;618.947368421053;155.621052631579;138.947368421053;0.336842105263158;50.5263157894737;88.4210526315789;88.4210526315789;164.210526315789;0;0;821.38947368421;0;0;0;0;265.263157894737;1.01052631578947;0.336842105263158;480;12.6315789473684;50.5263157894737;101.052631578947;0;3.03157894736842;0;0;0;0;0;0;0;42.4421052631579;0;454.736842105263;0;0;0;46.9894736842105;0;0;0;0;1023.15789473684;0;0;55.2421052631579;0;0;0;320.526315789474;45.7894736842105;0;0;0;0;0;631.578947368421;265.263157894737;404.210526315789;0;378.947368421053;0;0;0;50.5263157894737
2011-08-15;0;648.252631578947;299.957894736842;75.7894736842105;0;37.8947368421053;75.7894736842105;50.5263157894737;202.105263157895;0;0;1162.10526315789;0;0;0;3.36842105263158;37.8947368421053;1.01052631578947;0.673684210526316;202.105263157895;0;101.052631578947;176.842105263158;0;12.4631578947368;0;0;0.336842105263158;0;0;0;0;18.8631578947368;0;240;0;0;0;131.368421052632;0;0;0;0;656.842105263158;0;0;27.9578947368421;0;3.30060549604099;0;495.090824406148;247.545412203074;0;0;0;0;0;821.052631578947;353.684210526316;164.210526315789;0;164.210526315789;0;25.2631578947368;0;138.947368421053
2011-08-22;0;385.684210526316;204.126315789474;13.6421052631579;0;12.6315789473684;126.315789473684;189.473684210526;138.947368421053;0;0;404.210526315789;0;0;0;0.673684210526316;13.6421052631579;0.336842105263158;0;75.7894736842105;0;37.8947368421053;50.5263157894737;0;9.09473684210526;0;0;0;0;0;0;0;28.4631578947368;0;253.642105263158;0;0;0;94.1473684210526;0;0;0;0;227.368421052632;0;0;66.8631578947368;0;210.894083844848;0;979.151103565365;24.1021810108398;1.68421052631579;0;0;0;0;1364.21052631579;189.473684210526;176.842105263158;0;113.684210526316;0;0;0;101.052631578947
2011-08-30;0;810.442105263158;176.842105263158;17.3473684210526;0;12.6315789473684;202.105263157895;75.7894736842105;37.8947368421053;0;0;3751.57894736842;0;0;0;25.2631578947368;101.052631578947;0;0;189.473684210526;25.2631578947368;6.73684210526316;18.0210526315789;0;8.08421052631579;0;0;0;0;0;0;0;24.2526315789474;0;66.0210526315789;0;0;0;340.547368421053;0;0;0;0;631.747368421053;0;0;129.684210526316;0;508.978328173375;0;916.160990712074;305.386996904025;0;0;0;0;0;353.684210526316;265.263157894737;341.052631578947;0;88.4210526315789;25.2631578947368;0;0;37.8947368421053
2011-09-15;0;490.105263157895;151.578947368421;12.6315789473684;0;126.315789473684;12.6315789473684;37.8947368421053;51.5368421052632;0;0;177.178947368421;0;0;0;0;88.4210526315789;5.38947368421053;0.336842105263158;227.368421052632;25.2631578947368;277.894736842105;25.9789473684211;12.6315789473684;2.02105263157895;0;0;1.34736842105263;0;0;0;0;8.42105263157895;0;858.947368421053;0.673684210526316;0;0;63.4947368421053;0;0;0;0;454.736842105263;0;0;26.6105263157895;0;525.789473684211;233.684210526316;2570.52631578947;408.947368421053;0.336842105263158;0;0;0;0;1275.78947368421;240;214.736842105263;0.673684210526316;88.4210526315789;0.673684210526316;0;0;88.4210526315789
2011-09-19;0;126.315789473684;122.105263157895;2.18947368421053;0;75.7894736842105;37.8947368421053;25.2631578947368;75.7894736842105;0;0;1.34736842105263;0;0;0;0;50.5263157894737;0;0.505263157894737;315.789473684211;0;37.8947368421053;13.9789473684211;0;0.673684210526316;0;0;0;0;0;0;0;26.9473684210526;0;202.105263157895;0.336842105263158;0;0;26.6105263157895;0;0;0;0;202.105263157895;0;0;66.5263157894737;0;506.485568760611;138.132427843803;460.44142614601;322.308998302207;1.01052631578947;0;0;0;0;454.736842105263;631.578947368421;75.7894736842105;0.336842105263158;126.315789473684;0;0;0;12.6315789473684
2011-09-26;0;252.631578947368;89.6;13.9789473684211;0;75.7894736842105;38.2315789473684;14.6526315789474;138.947368421053;0;0;12.9684210526316;0;0;0;0;0.673684210526316;4.37894736842105;1.01052631578947;37.8947368421053;1.01052631578947;164.210526315789;63.1578947368421;0;3.36842105263158;0;0;0;0;0;0;0;16.8421052631579;0.336842105263158;353.684210526316;0;0;0;117.052631578947;0;0;0;0;543.157894736842;0;0;40.2526315789474;0;718.796992481203;95.8395989974937;1293.83458646617;910.47619047619;0.336842105263158;0;0;0;0;517.894736842105;1326.31578947368;265.263157894737;0.336842105263158;189.473684210526;13.3052631578947;0;0;176.842105263158
2011-10-03;0;341.389473684211;55.9157894736842;13.6421052631579;0;14.3157894736842;0;2.35789473684211;13.1368421052632;0;0;1.68421052631579;0;0;0;0;1.01052631578947;0.673684210526316;2.02105263157895;0;0;16.3368421052632;16.6736842105263;0;1.68421052631579;0;0;0;0;0;0;0;7.07368421052632;0;279.242105263158;0;0;0;578.526315789474;0;0;0;0;442.105263157895;0;0;45.6421052631579;0;668.325358851675;334.162679425837;3675.78947368421;222.775119617225;0;0;0;0.673684210526316;0;378.947368421053;618.947368421053;568.421052631579;0;290.526315789474;0;0;0;252.631578947368
2011-10-12;0;130.021052631579;120.084210526316;6.98947368421053;0;0;0.336842105263158;13.3052631578947;37.8947368421053;0;0;0;0;0;0;0;0;0;0;0;0;0;31.5789473684211;6.31578947368421;2.02105263157895;0;0;0;0;0;0;0;4.71578947368421;0;18.9473684210526;0;0;0;17.3473684210526;0;0;0;0;258.947368421053;0;0;40.5894736842105;0;553.846153846154;110.769230769231;664.615384615385;110.769230769231;0;0;0;0;0;442.105263157895;1042.10526315789;290.526315789474;0;132.631578947368;0.673684210526316;0;0;0
2011-10-17;0.168421052631579;116.884210526316;26.2736842105263;12.6315789473684;0;0;0;12.8;21.3894736842105;0;0;0;0;0;0;0;0;2.18947368421053;1.01052631578947;0;0.168421052631579;0;0.168421052631579;0.336842105263158;5.05263157894737;0;0;0;0;0;0;0;4.21052631578947;0;176.842105263158;0;0;0;36.7157894736842;0;0;0;0;480;0;0;22.5684210526316;0;2377.86218122626;345.87086272382;1167.31416169289;302.637004883342;0.168421052631579;0;0;0.673684210526316;0;341.052631578947;454.736842105263;101.052631578947;0;0.673684210526316;0.168421052631579;0;0;0
2011-10-25;0;234.105263157895;40.5894736842105;12.6315789473684;0;0;0;0.168421052631579;25.2631578947368;0;0;0;0;0;0;0;25.2631578947368;7.41052631578947;1.17894736842105;12.6315789473684;0;0;12.6315789473684;0.336842105263158;1.01052631578947;0;0;0.673684210526316;0;0;0;0;4.04210526315789;0;366.315789473684;0;0;0;27.9578947368421;0;0;0;0;164.210526315789;0;0;2.02105263157895;0;1137.48438893845;49.4558429973238;1681.49866190901;49.4558429973238;0;0;0;0.168421052631579;0;404.210526315789;480;378.947368421053;0;37.8947368421053;0.168421052631579;0;0;50.5263157894737
2011-11-08;0;372.631578947368;166.4;0.168421052631579;0;0.505263157894737;0.168421052631579;0.168421052631579;120;0;0;0.842105263157895;0;0;0;0;6.82105263157895;0.336842105263158;1.01052631578947;0;6.31578947368421;0;0;0.336842105263158;2.18947368421053;0.336842105263158;0;0.168421052631579;0;0;0;0;2.02105263157895;0;69.4736842105263;0;0;0;30.9894736842105;0;0;0;0;195.789473684211;0;0;6.4;0;1201.55844155844;105.3998632946;210.7997265892;105.3998632946;0.505263157894737;0;0;1.17894736842105;0;360;492.631578947368;397.894736842105;0;37.8947368421053;6.48421052631579;0;0;0
2011-11-16;0;380.378947368421;93.8947368421053;0.505263157894737;0;5.05263157894737;0.673684210526316;32.8421052631579;50.5263157894737;0;0;3.2;0;0;0;0;11.1157894736842;0.336842105263158;0.505263157894737;6.31578947368421;0;0;0;0;48;0.336842105263158;0;0;0;0;0;0;1.34736842105263;0;27.3684210526316;0;0;0;2.02105263157895;0;0;0;0;32.8421052631579;0;0;5.38947368421053;0;1597.83643724696;86.9570850202429;320.654251012146;114.131174089069;1.01052631578947;0;0;0.336842105263158;0;200.842105263158;477.473684210526;303.157894736842;0;41.6842105263158;10.2736842105263;0;0;0
2011-11-21;0;389.557894736842;35.3684210526316;0;0;5.05263157894737;25.9368421052632;5.05263157894737;55.5789473684211;0;0;2.69473684210526;0;0;0;0;85.8947368421053;1.01052631578947;0.336842105263158;0;0;0;0;0.168421052631579;20.3789473684211;2.02105263157895;0;0.336842105263158;0;0;0;0;1.34736842105263;0;15.1578947368421;0;0;0;10.8210526315789;0;0;0;0;50.6947368421053;0;0;5.05263157894737;0;761.773524720893;22.4051036682616;716.96331738437;716.96331738437;0.505263157894737;0;0;0;0;333.473684210526;389.052631578947;181.894736842105;0;20.2105263157895;25.2631578947368;0;0;15.1578947368421
2011-12-19;0;6.06315789473684;16.8421052631579;0.673684210526316;0;5.22105263157895;0;0.336842105263158;15.3263157894737;0;0;0.336842105263158;0;0;0;0;0.505263157894737;0;0.168421052631579;0.168421052631579;0;0;0;0;0.336842105263158;0;0;0.673684210526316;0;0;0;0;1.51578947368421;0;16.3368421052632;0;0;0;0.168421052631579;0;0;0;0;35.3684210526316;0;0;14.9894736842105;0;212.210526315789;75.7894736842105;212.210526315789;166.736842105263;0;0;0;0.336842105263158;0;121.263157894737;818.526315789474;40.4210526315789;0;30.3157894736842;0;0.168421052631579;0;0
2012-01-09;0;0.757894736842105;5.47368421052632;11.7894736842105;0;0;4.21052631578947;2.52631578947368;5.89473684210526;0;0;0;0;0;0;0;2.18947368421053;0.252631578947368;0;0;0;0.0842105263157895;0;0;0.589473684210526;0.842105263157895;0;0.0842105263157895;0;0;0;0;3.78947368421053;0.505263157894737;4.21052631578947;0;0;0;13.4736842105263;0;0;0;0;9.43157894736842;0;0;56.1684210526316;0;7.28518971848225;0;53.4247246022032;148.132190942472;0.168421052631579;0;0;1.17894736842105;0;86.7368421052632;229.894736842105;39.5789473684211;0;2.52631578947368;0.252631578947368;0;0;19.3684210526316
2012-01-16;0;0;5.97894736842105;10.1052631578947;0;3.78947368421053;0;0;0;0;0;0;0;0;0;0;16.4210526315789;0.589473684210526;0.0842105263157895;1.34736842105263;0;0;0;0;0.252631578947368;0.168421052631579;0;0;0;0;0;0;3.95789473684211;0.336842105263158;0.421052631578947;0.0842105263157895;0;0;3.78947368421053;0;0;0;0;3.11578947368421;0;0;11.4526315789474;0;15.6219119226638;2.60365198711063;13.0182599355532;96.3351235230935;0;0;0;3.78947368421053;0;116.210526315789;304.421052631579;11.3684210526316;0;1.26315789473684;0.336842105263158;0;0;0
2012-01-23;0;0;1.85263157894737;1.26315789473684;0;2.69473684210526;2.02105263157895;0;1.26315789473684;0;0;0;0;0;0;0;26.9473684210526;6.73684210526316;0.336842105263158;0;0;0;0;0;0.673684210526316;0.168421052631579;0;0;0;0;0;0;6.56842105263158;0.505263157894737;0;0;0;0;8.67368421052632;0;0;0;0;3.95789473684211;0;0;32.4210526315789;0;70.6938409854423;22.5827547592385;51.0566629339306;86.4035834266517;0;0;0;2.94736842105263;0;157.473684210526;105.684210526316;21.8947368421053;0;0;1.26315789473684;0;0;40
2012-01-30;0;0.0842105263157895;0.336842105263158;5.13684210526316;0;20.2105263157895;0.336842105263158;0;0.0842105263157895;0;0;0.252631578947368;0;0;0;0;53.0526315789474;3.95789473684211;0.673684210526316;0;0;0;0;0.168421052631579;0.0842105263157895;0.336842105263158;0;0;0;0.0842105263157895;0;0;2.10526315789474;0.336842105263158;2.52631578947368;0.252631578947368;0;0;1.26315789473684;0;0;0;0;5.64210526315789;0;0;30.9894736842105;0;117.951219512195;0.507317073170732;57.0731707317073;53.2682926829268;0;0;0;0.421052631578947;0;223.578947368421;238.736842105263;18.9473684210526;0;0;1.26315789473684;0;0;35.3684210526316
2012-02-07;0;3.2;0.336842105263158;15.1578947368421;0;40.4210526315789;0;0.168421052631579;2.52631578947368;0;0;0.0421052631578947;0;0;0;0;154.105263157895;24.5894736842105;0.842105263157895;7.57894736842105;0;0;0;2.52631578947368;0.168421052631579;0.168421052631579;0;0;0;2.52631578947368;0;0;8.08421052631579;0.336842105263158;0;0.168421052631579;0;0;1.85263157894737;0;0;0;0;5.5578947368421;0;0;28.8;0;54.6385522165034;0.455321268470862;13.6596380541259;219.920172671426;0;0;0;0.336842105263158;0;262.736842105263;313.263157894737;30.3157894736842;0;0;0;0;0;113.684210526316
2012-02-13;0;0.505263157894737;0.505263157894737;25.2631578947368;0;1.43157894736842;0.168421052631579;0;5.05263157894737;0;0;0.0421052631578947;0;0;0;0;13.8947368421053;8.58947368421053;0.842105263157895;0;0.168421052631579;0;0;0;0;0;0;0;0;0;0;0;9.6;0.168421052631579;0.168421052631579;0;0;0;0;0;0;0;0;7.91578947368421;0;0;19.1157894736842;0;14.266253869969;0;28.5325077399381;199.727554179567;0;0;0.168421052631579;0.168421052631579;0;343.578947368421;218.526315789474;25.2631578947368;0;6.31578947368421;0.336842105263158;0;0;39.1578947368421
2012-02-20;0;0.757894736842105;1.6;25.2631578947368;0;35.3684210526316;4.54736842105263;2.27368421052632;20.2105263157895;0;0;0.0421052631578947;0;0;0;0;37.8947368421053;18.9473684210526;0.168421052631579;2.52631578947368;0;0.252631578947368;0.168421052631579;0.168421052631579;0.0842105263157895;0;0;0;0;0;0;0;4.88421052631579;0.252631578947368;2.86315789473684;0;0;0;0.505263157894737;0;0;0;0;1.17894736842105;0;0;16.8421052631579;0;50.0530313124584;1.2834110592938;38.5023317788141;163.63491005996;0;0;0;0;0;289.263157894737;203.368421052632;24;0;8.8421052631579;2.52631578947368;0;0;16.4210526315789
2012-02-27;39.1578947368421;0.505263157894737;0;7.57894736842105;0;15.2421052631579;0.252631578947368;0;2.61052631578947;0;0;0.0842105263157895;0;0;0;0;65.6842105263158;9.6;2.69473684210526;5.05263157894737;0;0.252631578947368;0;0;0;0;0;0;0;0;0;0;12.4631578947368;0.421052631578947;2.69473684210526;0;0;0;5.47368421052632;0;0;0;0;8.33684210526316;0;0;41.7684210526316;0;4.4812030075188;4.4812030075188;53.7744360902256;125.473684210526;0;0;0;0;0;428.210526315789;109.894736842105;30.3157894736842;0;2.52631578947368;0;0;0;6.31578947368421
2012-03-06;58.1052631578947;5.5578947368421;0.168421052631579;48;0;2.69473684210526;12.6315789473684;0;7.57894736842105;0;0;10.1052631578947;0;0;0;0;376.421052631579;4.88421052631579;1.34736842105263;313.263157894737;0;10.2736842105263;0.336842105263158;5.05263157894737;0.336842105263158;0;0;0;0;0.168421052631579;0.168421052631579;0;3.70526315789474;0.336842105263158;12.6315789473684;0.168421052631579;0;0.168421052631579;13.3052631578947;0;0;0.168421052631579;0;30.6526315789474;0;0;22.9052631578947;0;47.6121680347658;0;207.343312409464;414.686624818928;0;0;0;0;0;1020.63157894737;212.210526315789;35.3684210526316;0;5.05263157894737;5.05263157894737;0;0;27.7894736842105
2012-03-13;25.2631578947368;4.04210526315789;0.673684210526316;141.473684210526;0;0;0.336842105263158;0;20.2105263157895;0;0;15.1578947368421;0;0;0;0;197.052631578947;5.05263157894737;8.75789473684211;131.368421052632;0;5.05263157894737;10.1052631578947;0;0;0;0;0;0;0;0;0;26.1052631578947;0.673684210526316;16.1684210526316;0.673684210526316;0;0;25.9368421052632;0.336842105263158;0;0;0;102.063157894737;0;0;13.4736842105263;0;79.4551083591331;0;198.637770897833;1748.01238390093;0;0;0;0;0;1717.89473684211;439.578947368421;65.6842105263158;0;10.1052631578947;5.05263157894737;25.2631578947368;0;30.3157894736842
2012-03-19;35.3684210526316;2.02105263157895;5.05263157894737;146.526315789474;0;30.3157894736842;0.673684210526316;5.05263157894737;17.6842105263158;0;0;41.0947368421053;0;0;0;0;149.052631578947;5.38947368421053;5.72631578947368;6805.8947368421;0;10.1052631578947;22.7368421052632;0;0;0;0;0;5.05263157894737;12.6315789473684;0;0;24.7578947368421;0.336842105263158;6.4;0.336842105263158;0;0;12.8;0;0;0;0;57.6;0;0;2.02105263157895;0;155.057208237986;0;372.137299771167;1612.59496567506;0;0;0;0;0;1384.42105263158;381.473684210526;48;0;30.3157894736842;0;0;0;22.7368421052632
2012-03-26;1.01052631578947;17.1789473684211;26.1052631578947;315.789473684211;0;0;0;0;12.8;0;0;0;0;0;0;0;0.505263157894737;4.71578947368421;2.86315789473684;1768.42105263158;0;0;5.72631578947368;0;0;0;0;0;0;0.168421052631579;0.336842105263158;0;23.5789473684211;1.68421052631579;1.01052631578947;0;0;0;27.9578947368421;0;0;0;0;95.3263157894737;0;0;7.74736842105263;0;88.3433863250501;0;521.12671708597;744.466738694243;0;0;0;0;0;1465.26315789474;720;88.4210526315789;0;75.7894736842105;0;37.8947368421053;0;25.2631578947368
2012-04-02;6.4;12.8;6.4;176.842105263158;0;15.1578947368421;0;0;0;0;0;45.4736842105263;0;0;0;0;485.052631578947;59.6210526315789;21.5578947368421;884.210526315789;6.4;0.673684210526316;25.2631578947368;0;0;0;0;0;0;0;1.34736842105263;0;39.4105263157895;0.673684210526316;10.1052631578947;0;0;0;2.02105263157895;0;0;0;0;73.4315789473684;0;0;27.6210526315789;0;65.2511278195489;0;195.753383458647;880.89022556391;0;0;0;0;0;1429.89473684211;318.315789473684;96;0;146.526315789474;10.1052631578947;0;0;5.05263157894737
2012-04-11;0.336842105263158;2.02105263157895;49.178947368421;50.5263157894737;0;5.05263157894737;20.2105263157895;5.05263157894737;0.336842105263158;0;0;101.052631578947;0;0;0;0;282.947368421053;11.1157894736842;5.72631578947368;2096.84210526316;96;20.2105263157895;85.8947368421053;0;0;0;0;0;0;0;0;0;14.1473684210526;0.673684210526316;40.4210526315789;1.68421052631579;0;0;7.41052631578947;0;0;0;0;85.8947368421053;0;0;37.7263157894737;0;53.4315789473684;35.6210526315789;267.157894736842;356.210526315789;0;0;0;0;0;560.842105263158;171.789473684211;106.105263157895;0;45.4736842105263;0;0;0;35.3684210526316
2012-04-16;1.97894736842105;4.37894736842105;45.9789473684211;70.7368421052632;0;25.2631578947368;5.05263157894737;0;30.3157894736842;0;0;50.8631578947368;0.168421052631579;0;0;0;15.1578947368421;6.56842105263158;4.54736842105263;742.736842105263;35.3684210526316;96;55.5789473684211;0;0;0;0;0;0;0;0;0;8.08421052631579;0.168421052631579;15.4947368421053;0.336842105263158;0;0;0.168421052631579;0;0;0.168421052631579;0;40.4210526315789;0;0;16.5052631578947;0;13.0202429149798;13.0202429149798;143.222672064777;169.263157894737;0;0;0;0;0;232.421052631579;106.105263157895;30.3157894736842;0;80.8421052631579;0;0;0;50.5263157894737
2012-04-24;0.505263157894737;1.68421052631579;91.2842105263158;65.6842105263158;0;20.2105263157895;10.1052631578947;0;0;0;0;31.6631578947368;0;0;0;0;293.052631578947;2.86315789473684;1.85263157894737;10.1052631578947;15.1578947368421;490.105263157895;90.9473684210526;0;0;0;0;0;0;0;0.168421052631579;0;7.24210526315789;0;90.9473684210526;0.168421052631579;0;0;10.4421052631579;0;0;0;0;45.4736842105263;0;0;53.3894736842105;0;0;12.1263157894737;97.0105263157895;72.7578947368421;0;0;0;0;0;404.210526315789;96;50.5263157894737;0;25.2631578947368;10.1052631578947;0;0;35.3684210526316
